referencing_schema_name	referencing_object_name	referencing_object_type	referenced_schema_name	referenced_entity_name	referenced_object_type
cdc	fn_cdc_get_all_changes_SXAMMOrderTaskOccurrenceAdmin_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXAMMOrderTaskOccurrenceAdmin_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXAMMOrderTaskOccurrenceAdminWarning_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXAMMOrderTaskOccurrenceAdminWarning_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXAMMOrderWorkList_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXAMMOrderWorkList_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXAMMOutpatientOrder_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXAMMOutpatientOrder_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXAMMScanResultPatient_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXAMMScanResultPatient_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXAMMTherapeuticClass_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXAMMTherapeuticClass_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARadiologyExtendedResult_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARadiologyExtendedResult_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractControlStatusHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractControlStatusHistory_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractCPTHPCPSDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractCPTHPCPSDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractDiagnosisDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractDiagnosisDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractEmergencyProcedure_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractEmergencyProcedure_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractInjuryDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractInjuryDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractORCPTHPCPSDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractORCPTHPCPSDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractORProcedureDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractORProcedureDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractProcedureDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractProcedureDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractStatus_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractVisitDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractVisitDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAbstractVisitReason_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAbstractVisitReason_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAccountingPeriod_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAccountingPeriod_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMAnesthesiaType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMAnesthesiaType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingCode_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingCode_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingCodeType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingCodeType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequest_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequest_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequestClass_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequestClass_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequestOnHoldReasonXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequestOnHoldReasonXREF_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequestPeriod_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequestPeriod_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequestStatusType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequestStatusType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequestType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequestType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMBillingRequestWorksheetXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMBillingRequestWorksheetXREF_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMChangeReason_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMChangeReason_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMChangeReasonType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMChangeReasonType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaim_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaim_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimCorrection_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimCorrection_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimCorrectionLog_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimCorrectionLog_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimEdit_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimEdit_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimFieldConversion_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimFieldConversion_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimFormat_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimFormat_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimFormatLayout_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimFormatLayout_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimLine_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimLine_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMClaimWorksheetBillingCodes_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMClaimWorksheetBillingCodes_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMCustomAttributeData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMCustomAttributeData_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMCustomAttributeDataHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMCustomAttributeDataHistory_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMCustomAttributesDefinition_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMCustomAttributesDefinition_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenial_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenial_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialAction_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialAction_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialAreaResponsible_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialAreaResponsible_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialCategory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialCategory_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialCloseReason_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialCloseReason_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialCode_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialCode_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialCodeCategory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialCodeCategory_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialCodeConfig_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialCodeConfig_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialConfig_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialConfig_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialLevel_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialLevel_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialResult_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialResult_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialRootCause_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialRootCause_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialSeverity_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialSeverity_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialSource_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialSource_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialStatus_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialSubCategory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialSubCategory_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDenialType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDenialType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMDepartmentCodeMaster_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMDepartmentCodeMaster_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMEpisode_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMEpisode_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMEpisodeStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMEpisodeStatus_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMEpisodeSubType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMEpisodeSubType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMEpisodeTransactionXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMEpisodeTransactionXREF_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMEpisodeType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMEpisodeType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMERFile_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMERFile_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMERRVUFileDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMERRVUFileDetail_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMFinancialClass_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMFinancialClass_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMInsurancePlan_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMInsurancePlan_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMOutputMediaType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMOutputMediaType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPaymentMethod_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPaymentMethod_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPOACodeDictionary_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPOACodeDictionary_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPostingStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPostingStatus_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPPS3MGrouperCallOutputData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPPS3MGrouperCallOutputData_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPPS3MOutputData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPPS3MOutputData_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPreviewClaimCorrection_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPreviewClaimCorrection_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMPreviewWorksheet_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMPreviewWorksheet_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMRefundInfo_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMRefundInfo_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMRefundInfoTransactionXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMRefundInfoTransactionXREF_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMStatementArtifact_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMStatementArtifact_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMStatementArtifactWorksheetXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMStatementArtifactWorksheetXREF_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMSubDepartmentCodeMaster_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMSubDepartmentCodeMaster_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMThirdPartyCode_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMThirdPartyCode_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMTransaction_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMTransaction_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMTransactionDiagnosisCode_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMTransactionDiagnosisCode_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMTransactionSubTypeMaster_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMTransactionSubTypeMaster_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMTransactionTypeMaster_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMTransactionTypeMaster_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMUBAdjustmentType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMUBAdjustmentType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorkSheet_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorkSheet_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorksheetEpisodeXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorksheetEpisodeXREF_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorksheetHoldType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorksheetHoldType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorksheetStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorksheetStatus_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorksheetTransactionAllocation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorksheetTransactionAllocation_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorksheetTransferTransaction_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorksheetTransferTransaction_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARCMWorksheetType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARCMWorksheetType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARxGenericName_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARxGenericName_CDC_CT	USER_TABLE
cdc	fn_cdc_get_all_changes_SXARxUnitOfMeasure_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	SXARxUnitOfMeasure_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_coln_applic_intf_xref_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	coln_applic_intf_xref_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3Address_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3Address_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AlertDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AlertDeclaration_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AlertMessageRepository_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AlertMessageRepository_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AlertRepository_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AlertRepository_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3Allergen_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3Allergen_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AllergyDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AllergyDeclaration_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AllergyReviewHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AllergyReviewHistory_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AlternateOrder_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AlternateOrder_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3AncillaryName_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3AncillaryName_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3BasicObservation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3BasicObservation_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CareProvider_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CareProvider_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CareProviderID_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CareProviderID_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CareProviderRoleType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CareProviderRoleType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CareProviderVisitRole_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CareProviderVisitRole_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CatalogClassTypeValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CatalogClassTypeValue_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClassType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClassType_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3Client_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3Client_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientDocProviderXrefARC_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientDocProviderXrefARC_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientDocProviderXrefCUR_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientDocProviderXrefCUR_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientDocumentARC_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientDocumentARC_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientDocumentCUR_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientDocumentCUR_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientEventDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientEventDeclaration_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientID_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientID_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientUserData_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientVisit_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientVisit_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ClientVisitLocation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ClientVisitLocation_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CodedHealthIssue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CodedHealthIssue_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3CommentDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3CommentDeclaration_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3DiagnosticExtension_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3DiagnosticExtension_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3EnterpriseVisitData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3EnterpriseVisitData_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3FRP_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3FRP_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3FRPContract_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3FRPContract_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3HealthIssueDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3HealthIssueDeclaration_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3Location_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3Location_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3MedicationExtension_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3MedicationExtension_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ObsCatalogMasterItem_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ObsCatalogMasterItem_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ObservationDocumentARC_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ObservationDocumentARC_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ObservationDocumentCUR_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ObservationDocumentCUR_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ObservationXInfoARC_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ObservationXInfoARC_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3ObservationXInfoCUR_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3ObservationXInfoCUR_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3Order_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3Order_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderAddnlInfo_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderAddnlInfo_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderCatalogMasterItem_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderCatalogMasterItem_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderClientDocumentXref_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderClientDocumentXref_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderComponent_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderComponent_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderPriority_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderPriority_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderReconcile_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderReconcile_CDC_CT	USER_TABLE
cdc	fn_cdc_get_net_changes_CV3OrderReconcileComment_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	cdc	CV3OrderReconcileComment_CDC_CT	USER_TABLE
