schema_name	object_name	object_type	column_id	column_name	data_type	character_or_binary_length	precision	scale	is_nullable	is_identity	is_computed	default_definition	computed_definition	collation_name
dbo	ACS_EMProNoteConfig	USER_TABLE	9	PESystem	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_EMProNoteConfig	USER_TABLE	10	PEBullet	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_EMProNoteConfig	USER_TABLE	11	ObsValue	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_cgl_delta	USER_TABLE	1	mrn	varchar	20	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_cgl_delta	USER_TABLE	2	clientguid	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	ACS_IMM_ChildCVX	USER_TABLE	1	CVXCode	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_ClientGUIDList	USER_TABLE	1	clientguid	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_ClientGUIDList	USER_TABLE	2	mrn	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_IMM_Combo	USER_TABLE	1	mrn	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_IMM_Combo	USER_TABLE	2	igivendate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_compound	USER_TABLE	1	parentcvx	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_compound	USER_TABLE	2	childcvx	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_IMM_DupeChk	USER_TABLE	1	mrn	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_IMM_DupeChk	USER_TABLE	2	igivendate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_IMM_DupeChk	USER_TABLE	3	v	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_IMM_EventCVX	USER_TABLE	1	EventID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_IMM_EventCVX	USER_TABLE	2	CVXCode	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import	USER_TABLE	1	IntID	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	2	MRN	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	3	LastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	4	FirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	5	DOB	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	6	UNUSED1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	7	IRecDtm	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	8	ProviderID	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	9	ProviderFirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	10	ProviderLastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	11	IGivenDate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	12	CVXCode1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	13	IName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	14	Comments	varchar	2000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	15	Status	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	16	MVX_Code	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	17	ManufacturerName	varchar	1000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	18	Lotnumber	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	19	CVXCode2	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import	USER_TABLE	20	IsCombo	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import	USER_TABLE	21	IsChild	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import	USER_TABLE	22	DeleteMe	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_gap	USER_TABLE	1	IntID	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	2	MRN	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	3	LastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	4	FirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	5	DOB	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	6	UNUSED1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	7	IRecDtm	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	8	ProviderID	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	9	ProviderFirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	10	ProviderLastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	11	IGivenDate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	12	CVXCode1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	13	IName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	14	Comments	varchar	2000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	15	Status	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	16	MVX_Code	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	17	ManufacturerName	varchar	1000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	18	Lotnumber	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	19	CVXCode2	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_gap	USER_TABLE	20	IsCombo	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_gap	USER_TABLE	21	IsChild	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_gap	USER_TABLE	22	DeleteMe	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_mvxdate	USER_TABLE	1	IntID	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	2	MRN	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	3	LastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	4	FirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	5	DOB	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	6	UNUSED1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	7	IRecDtm	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	8	ProviderID	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	9	ProviderFirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	10	ProviderLastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	11	IGivenDate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	12	CVXCode1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	13	IName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	14	Comments	varchar	2000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	15	Status	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	16	MVX_Code	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	17	ManufacturerName	varchar	1000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	18	Lotnumber	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	19	CVXCode2	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_mvxdate	USER_TABLE	20	IsCombo	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_mvxdate	USER_TABLE	21	IsChild	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_mvxdate	USER_TABLE	22	DeleteMe	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_noentry	USER_TABLE	1	MRN	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_noentry	USER_TABLE	2	GivenDate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_noentry	USER_TABLE	3	Product	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_noentry	USER_TABLE	4	DeleteMe	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_prod	USER_TABLE	1	IntID	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	2	MRN	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	3	LastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	4	FirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	5	DOB	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	6	UNUSED1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	7	IRecDtm	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	8	ProviderID	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	9	ProviderFirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	10	ProviderLastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	11	IGivenDate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	12	CVXCode1	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	13	IName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	14	Comments	varchar	2000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	15	Status	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	16	MVX_Code	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	17	ManufacturerName	varchar	1000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	18	Lotnumber	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	19	CVXCode2	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_prod	USER_TABLE	20	IsCombo	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_prod	USER_TABLE	21	IsChild	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_prod	USER_TABLE	22	DeleteMe	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_prod	USER_TABLE	23	kID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	acs_imm_import_prod	USER_TABLE	24	Review	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_review	USER_TABLE	1	clientguid	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	acs_imm_import_review	USER_TABLE	2	mrn	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_review	USER_TABLE	3	Product	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_review	USER_TABLE	4	GivenDate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	acs_imm_import_review	USER_TABLE	5	HasVisits	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	acs_imm_import_review	USER_TABLE	6	ManualEntry	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	acs_imm_import_review	USER_TABLE	7	Review	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	ACS_IMM_Multi	USER_TABLE	1	mrn	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_IMM_Multi	USER_TABLE	2	igivendate	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_IMM_Multi	USER_TABLE	3	v	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_IMM_ParentCVX	USER_TABLE	1	CVXCode	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_imm_ProviderGUIDList	USER_TABLE	1	GUID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	ACS_imm_ProviderGUIDList	USER_TABLE	2	ProviderID	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_imm_ProviderGUIDList	USER_TABLE	3	ProviderFirstName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_imm_ProviderGUIDList	USER_TABLE	4	ProviderLastName	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	1	ID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	2	CreatedWhenUTC	datetime	NULL	23	3	0	0	0	(getutcdate())	NULL	NULL
dbo	ACS_Log	USER_TABLE	3	TypeCode	varchar	10	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	4	ParentLogID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	5	UserGUID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	6	ClientGUID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	7	VisitGUID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	8	ChartGUID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	9	AssemblyName	varchar	300	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	10	ModuleName	varchar	300	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	11	MethodName	varchar	300	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	12	Data	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	13	HelpLink	varchar	1000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	14	HResult	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	15	Message	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	16	StackTrace	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Log	USER_TABLE	17	WorkstationGUID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	ACS_Log	USER_TABLE	18	ScmHostName	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Settings	USER_TABLE	1	ID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	2	CreatedWhenUTC	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	3	CreatedBy	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	4	TouchedWhenUTC	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	5	TouchedBy	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	6	Active	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	7	SettingsUniqueID	varchar	255	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_Settings	USER_TABLE	8	SettingsXML	xml	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	9	Version	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	ACS_Settings	USER_TABLE	10	SettingsJSON	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyBinary	USER_TABLE	1	AssemblyName	varchar	500	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyBinary	USER_TABLE	2	AssemblyBinary	varbinary	-1	0	0	1	0	0	NULL	NULL	NULL
dbo	ACS_TabWizardAssemblyBinary	USER_TABLE	3	Version	varchar	500	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyBinaryHistory	USER_TABLE	1	AssemblyName	varchar	500	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyBinaryHistory	USER_TABLE	2	AssemblyBinary	varbinary	-1	0	0	1	0	0	NULL	NULL	NULL
dbo	ACS_TabWizardAssemblyBinaryHistory	USER_TABLE	3	TouchedWhen	datetime	NULL	23	3	0	0	0	(getdate())	NULL	NULL
dbo	ACS_TabWizardAssemblyBinaryHistory	USER_TABLE	4	Version	varchar	500	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyDependencyBinary	USER_TABLE	1	AssemblyName	varchar	500	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyDependencyBinary	USER_TABLE	2	AssemblyBinary	varbinary	-1	0	0	1	0	0	NULL	NULL	NULL
dbo	ACS_TabWizardAssemblyDependencyBinary	USER_TABLE	3	Version	varchar	500	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyTabXref	USER_TABLE	1	TabHeader	varchar	500	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardAssemblyTabXref	USER_TABLE	2	AssemblyName	varchar	500	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardDatabaseVersion	USER_TABLE	1	Version	varchar	500	0	0	0	0	0	('0')	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardDatabaseVersion	USER_TABLE	2	UpdateDtm	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	ACS_TabWizardLogs	USER_TABLE	1	CreatedWhenUTC	datetime	NULL	23	3	0	0	0	(getutcdate())	NULL	NULL
dbo	ACS_TabWizardLogs	USER_TABLE	2	Module	varchar	500	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardLogs	USER_TABLE	3	UserGUID	numeric	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	ACS_TabWizardLogs	USER_TABLE	4	Text	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_TabWizardLogs	USER_TABLE	5	ID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	1	ID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	2	CreatedWhenUTC	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	3	CreatedBy	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	4	TouchedWhenUTC	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	5	TouchedBy	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	6	Active	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	7	UserGUID	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	ACS_UserSettings	USER_TABLE	8	SettingsUniqueID	varchar	255	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_UserSettings	USER_TABLE	9	Settings	varchar	-1	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_VRF2_MV_IsProcessedValue_2	USER_TABLE	1	GUID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	ACS_VRF2_MV_IsProcessedValue_2	USER_TABLE	2	RunDate	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_VRF2_MV_IsProcessedValue_2	USER_TABLE	3	IsProcessed	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_VRF2_MV_IsProcessedValue_2	USER_TABLE	4	Active	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	1	GUID	varchar	40	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	2	JobID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	3	CreatedWhen	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	4	ClientDocumentGUID	numeric	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	5	ClientDocumentDetailGUID	numeric	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	6	RTFImage	varbinary	-1	0	0	0	0	0	NULL	NULL	NULL
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	7	SeqNum	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	ACS_VRF2_TUBA_DocumentRTF	USER_TABLE	8	ClientVisitGUID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
